id,tweet_id,inbound_text,outbound_text,intent
932,100932,Question for @AppleSupport: My iPhone 13 Pro is stuck on the Apple logo with the loading bar after updating to iOS 17.,"Connect your iPhone to a computer, put it into Recovery Mode, and choose 'Update' in Finder/iTunes to reinstall iOS without erasing data: https://support.apple.com/HT201412",SOFTWARE_UPDATE
933,100933,Anyone having this issue? Getting 'Unable to Verify Update: An error occurred installing iOS'. Plenty of storage available.,"Try deleting the downloaded update file in Settings > General > iPhone Storage > iOS [Version], restart your iPhone, and download it again over a stable Wi-Fi network.",SOFTWARE_UPDATE
934,100934,"Anyone having this issue? Ever since the last update, the Camera app freezes and shows a black screen whenever I open it.","Try force-closing the Camera app and restarting your device. If it persists, back up your iPhone and restore it using Finder or iTunes: https://support.apple.com/HT201252",SOFTWARE_UPDATE
935,100935,Help please! My iPhone 14 Pro Max storage says 'System Data' is taking up 45GB and my phone is out of space!,System Data often caches streaming and media files. Connecting your iPhone to a computer and syncing via Finder/iTunes will clear cached logs and free up space.,SOFTWARE_UPDATE
936,100936,My iPad Air storage says 'System Data' is taking up 45GB and my phone is out of space!,System Data often caches streaming and media files. Connecting your iPhone to a computer and syncing via Finder/iTunes will clear cached logs and free up space.,SOFTWARE_UPDATE
937,100937,@AppleSupport Getting 'Unable to Verify Update: An error occurred installing iOS'. Plenty of storage available.,"Try deleting the downloaded update file in Settings > General > iPhone Storage > iOS [Version], restart your iPhone, and download it again over a stable Wi-Fi network.",SOFTWARE_UPDATE
938,100938,"Hey @AppleSupport, My iPhone 12 is stuck on the Apple logo with the loading bar after updating to iOS 17.","Connect your iPhone to a computer, put it into Recovery Mode, and choose 'Update' in Finder/iTunes to reinstall iOS without erasing data: https://support.apple.com/HT201412",SOFTWARE_UPDATE
939,100939,Can someone assist me? My iPhone 15 storage says 'System Data' is taking up 45GB and my phone is out of space!,System Data often caches streaming and media files. Connecting your iPhone to a computer and syncing via Finder/iTunes will clear cached logs and free up space.,SOFTWARE_UPDATE
940,100940,Instagram and WhatsApp keep crashing on launch after updating iOS. Other apps work fine.,"Check the App Store for app updates, as developers frequently push compatibility patches after iOS releases. Also try deleting and reinstalling the affected apps.",SOFTWARE_UPDATE
941,100941,Question for @AppleSupport: My iPhone 12 is stuck on the Apple logo with the loading bar after updating to iOS 17.,"Connect your iPhone to a computer, put it into Recovery Mode, and choose 'Update' in Finder/iTunes to reinstall iOS without erasing data: https://support.apple.com/HT201412",SOFTWARE_UPDATE
942,100942,Can someone assist me? My MacBook Air storage says 'System Data' is taking up 45GB and my phone is out of space!,System Data often caches streaming and media files. Connecting your iPhone to a computer and syncing via Finder/iTunes will clear cached logs and free up space.,SOFTWARE_UPDATE
943,100943,"Help please! Ever since the last update, the Camera app freezes and shows a black screen whenever I open it.","Try force-closing the Camera app and restarting your device. If it persists, back up your iPhone and restore it using Finder or iTunes: https://support.apple.com/HT201252",SOFTWARE_UPDATE
944,100944,@AppleSupport My iPhone 13 Pro is stuck on the Apple logo with the loading bar after updating to iOS 17.,"Connect your iPhone to a computer, put it into Recovery Mode, and choose 'Update' in Finder/iTunes to reinstall iOS without erasing data: https://support.apple.com/HT201412",SOFTWARE_UPDATE
945,100945,Instagram and WhatsApp keep crashing on launch after updating iOS. Other apps work fine.,"Check the App Store for app updates, as developers frequently push compatibility patches after iOS releases. Also try deleting and reinstalling the affected apps.",SOFTWARE_UPDATE
946,100946,Help please! My MacBook Air is stuck on the Apple logo with the loading bar after updating to iOS 17.,"Connect your iPhone to a computer, put it into Recovery Mode, and choose 'Update' in Finder/iTunes to reinstall iOS without erasing data: https://support.apple.com/HT201412",SOFTWARE_UPDATE
947,100947,"Hey @AppleSupport, Ever since the last update, the Camera app freezes and shows a black screen whenever I open it.","Try force-closing the Camera app and restarting your device. If it persists, back up your iPhone and restore it using Finder or iTunes: https://support.apple.com/HT201252",SOFTWARE_UPDATE
948,100948,"Hey @AppleSupport, Ever since the last update, the Camera app freezes and shows a black screen whenever I open it.","Try force-closing the Camera app and restarting your device. If it persists, back up your iPhone and restore it using Finder or iTunes: https://support.apple.com/HT201252",SOFTWARE_UPDATE
949,100949,Question for @AppleSupport: Instagram and WhatsApp keep crashing on launch after updating iOS. Other apps work fine.,"Check the App Store for app updates, as developers frequently push compatibility patches after iOS releases. Also try deleting and reinstalling the affected apps.",SOFTWARE_UPDATE
950,100950,Help please! My iPhone 14 storage says 'System Data' is taking up 45GB and my phone is out of space!,System Data often caches streaming and media files. Connecting your iPhone to a computer and syncing via Finder/iTunes will clear cached logs and free up space.,SOFTWARE_UPDATE
951,100951,@AppleSupport Getting 'Unable to Verify Update: An error occurred installing iOS'. Plenty of storage available.,"Try deleting the downloaded update file in Settings > General > iPhone Storage > iOS [Version], restart your iPhone, and download it again over a stable Wi-Fi network.",SOFTWARE_UPDATE
952,100952,Need help ASAP! My iPhone 15 storage says 'System Data' is taking up 45GB and my phone is out of space!,System Data often caches streaming and media files. Connecting your iPhone to a computer and syncing via Finder/iTunes will clear cached logs and free up space.,SOFTWARE_UPDATE
953,100953,Help please! Getting 'Unable to Verify Update: An error occurred installing iOS'. Plenty of storage available.,"Try deleting the downloaded update file in Settings > General > iPhone Storage > iOS [Version], restart your iPhone, and download it again over a stable Wi-Fi network.",SOFTWARE_UPDATE
954,100954,"Hey @AppleSupport, Ever since the last update, the Camera app freezes and shows a black screen whenever I open it.","Try force-closing the Camera app and restarting your device. If it persists, back up your iPhone and restore it using Finder or iTunes: https://support.apple.com/HT201252",SOFTWARE_UPDATE
955,100955,@AppleSupport My AirPods Pro storage says 'System Data' is taking up 45GB and my phone is out of space!,System Data often caches streaming and media files. Connecting your iPhone to a computer and syncing via Finder/iTunes will clear cached logs and free up space.,SOFTWARE_UPDATE
956,100956,Need help ASAP! My iPad Air is stuck on the Apple logo with the loading bar after updating to iOS 17.,"Connect your iPhone to a computer, put it into Recovery Mode, and choose 'Update' in Finder/iTunes to reinstall iOS without erasing data: https://support.apple.com/HT201412",SOFTWARE_UPDATE
957,100957,Can someone assist me? Instagram and WhatsApp keep crashing on launch after updating iOS. Other apps work fine.,"Check the App Store for app updates, as developers frequently push compatibility patches after iOS releases. Also try deleting and reinstalling the affected apps.",SOFTWARE_UPDATE
958,100958,"Hey @AppleSupport, Ever since the last update, the Camera app freezes and shows a black screen whenever I open it.","Try force-closing the Camera app and restarting your device. If it persists, back up your iPhone and restore it using Finder or iTunes: https://support.apple.com/HT201252",SOFTWARE_UPDATE
959,100959,"Ever since the last update, the Camera app freezes and shows a black screen whenever I open it.","Try force-closing the Camera app and restarting your device. If it persists, back up your iPhone and restore it using Finder or iTunes: https://support.apple.com/HT201252",SOFTWARE_UPDATE
960,100960,Need help ASAP! Getting 'Unable to Verify Update: An error occurred installing iOS'. Plenty of storage available.,"Try deleting the downloaded update file in Settings > General > iPhone Storage > iOS [Version], restart your iPhone, and download it again over a stable Wi-Fi network.",SOFTWARE_UPDATE
961,100961,Can someone assist me? My iPhone 13 storage says 'System Data' is taking up 45GB and my phone is out of space!,System Data often caches streaming and media files. Connecting your iPhone to a computer and syncing via Finder/iTunes will clear cached logs and free up space.,SOFTWARE_UPDATE
962,100962,Can someone assist me? Instagram and WhatsApp keep crashing on launch after updating iOS. Other apps work fine.,"Check the App Store for app updates, as developers frequently push compatibility patches after iOS releases. Also try deleting and reinstalling the affected apps.",SOFTWARE_UPDATE
963,100963,Anyone having this issue? Instagram and WhatsApp keep crashing on launch after updating iOS. Other apps work fine.,"Check the App Store for app updates, as developers frequently push compatibility patches after iOS releases. Also try deleting and reinstalling the affected apps.",SOFTWARE_UPDATE
